SSN,duration,credit_amount,age,checking_status_'<0',firstname,checking_status_'no checking',credit_history_'critical/other existing credit',lastname,credit_history_'no credits/all paid',purpose_'new car',purpose_radio/tv,savings_status_'<100',property_magnitude_'no known property',property_magnitude_'real estate',other_payment_plans_none,housing_own,housing_rent,class_good
663,21,2782,31,FALSE,elkilany,TRUE,FALSE,elkilany,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
664,21,2580,41,FALSE,assem,TRUE,FALSE,assem,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
665,12,983,19,FALSE,iihab ,FALSE,FALSE,iihab ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
666,21,1572,36,FALSE,ezzat ,TRUE,FALSE,ezzat ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
667,18,1301,32,FALSE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
668,15,2728,35,FALSE,aly,FALSE,TRUE,aly,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
669,36,1953,61,FALSE,lol,FALSE,FALSE,lol,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
670,6,448,23,TRUE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
671,12,1386,26,FALSE,basbosa,TRUE,FALSE,basbosa,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
672,12,1860,34,FALSE,panganiban,FALSE,TRUE,panganiban,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
673,6,753,64,FALSE,elgzar,FALSE,FALSE,elgzar,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
674,24,5507,44,FALSE,gammal,TRUE,TRUE,gammal,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
675,24,2957,63,TRUE,dalal,FALSE,TRUE,dalal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
676,15,3556,29,FALSE,elbaghl,TRUE,FALSE,elbaghl,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
677,24,3181,26,FALSE,3arnos,TRUE,FALSE,3arnos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
678,36,9629,24,TRUE,malbos,FALSE,TRUE,malbos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
679,15,1403,28,TRUE,elgahsh,FALSE,FALSE,elgahsh,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
680,9,1288,48,TRUE,elkhartyt,FALSE,TRUE,elkhartyt,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
681,30,2333,30,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
682,6,1237,27,FALSE,elweza,TRUE,TRUE,elweza,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
683,6,362,52,FALSE,elomda,TRUE,TRUE,elomda,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
684,16,1175,68,FALSE,elhassan,FALSE,TRUE,elhassan,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
685,21,12680,30,FALSE,elghany,TRUE,TRUE,elghany,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
686,18,3104,31,TRUE,eltemsah,FALSE,FALSE,eltemsah,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
687,24,6313,41,FALSE,abo sena,TRUE,FALSE,abo sena,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
688,12,1262,25,FALSE,elkilany,TRUE,FALSE,elkilany,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
689,9,1422,27,TRUE,,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
690,15,1275,24,TRUE,assem,FALSE,FALSE,assem,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
691,21,5248,26,FALSE,iihab ,TRUE,FALSE,iihab ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
692,20,6148,31,FALSE,ezzat ,FALSE,FALSE,ezzat ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
693,27,2570,21,FALSE,mohamed,TRUE,FALSE,mohamed,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
694,48,9960,26,FALSE,aly,FALSE,FALSE,aly,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
695,48,6331,46,TRUE,lol,FALSE,TRUE,lol,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
696,12,2251,46,FALSE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
697,15,1316,47,FALSE,basbosa,TRUE,TRUE,basbosa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
698,15,1721,36,TRUE,panganiban,FALSE,FALSE,panganiban,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
699,24,2679,29,FALSE,elgzar,TRUE,FALSE,elgzar,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
700,30,3857,40,TRUE,gammal,FALSE,FALSE,gammal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
701,36,7432,54,FALSE,dalal,FALSE,FALSE,dalal,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
702,24,2439,35,TRUE,elbaghl,FALSE,FALSE,elbaghl,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
703,24,999,25,FALSE,3arnos,TRUE,FALSE,3arnos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
704,12,1168,27,TRUE,malbos,FALSE,FALSE,malbos,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
705,18,1055,30,FALSE,elgahsh,TRUE,TRUE,elgahsh,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
706,12,1331,22,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
707,24,1275,36,FALSE,elhomar,FALSE,TRUE,elhomar,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
708,18,1887,28,FALSE,elweza,FALSE,TRUE,elweza,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
709,24,1377,47,FALSE,elomda,FALSE,FALSE,elomda,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
710,39,2569,24,FALSE,elhassan,TRUE,FALSE,elhassan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
711,12,3016,24,FALSE,elghany,FALSE,FALSE,elghany,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
712,36,8065,25,TRUE,eltemsah,FALSE,TRUE,eltemsah,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
713,24,11938,39,FALSE,abo sena,FALSE,TRUE,abo sena,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
714,24,1553,23,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
715,9,1449,27,FALSE,assem,TRUE,FALSE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
716,48,5951,22,FALSE,iihab ,FALSE,FALSE,iihab ,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
717,6,2063,30,FALSE,ezzat ,FALSE,FALSE,ezzat ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
718,21,2923,28,FALSE,mohamed,FALSE,FALSE,mohamed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
719,24,1546,24,TRUE,aly,FALSE,FALSE,aly,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
720,24,5943,44,FALSE,lol,TRUE,FALSE,lol,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
721,30,10623,38,TRUE,lol,FALSE,TRUE,lol,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
722,12,1474,33,FALSE,basbosa,FALSE,FALSE,basbosa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
723,24,1371,25,TRUE,panganiban,FALSE,FALSE,panganiban,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
724,24,1413,28,FALSE,elgzar,TRUE,FALSE,elgzar,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
725,18,1149,46,FALSE,gammal,TRUE,TRUE,gammal,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
726,24,4817,31,TRUE,dalal,FALSE,FALSE,dalal,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
727,18,3850,27,FALSE,elbaghl,TRUE,TRUE,elbaghl,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
728,12,1409,54,TRUE,3arnos,FALSE,TRUE,3arnos,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
729,10,1521,31,FALSE,malbos,FALSE,FALSE,malbos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
730,12,1592,35,FALSE,elgahsh,TRUE,TRUE,elgahsh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
731,24,4712,37,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
732,15,1459,43,FALSE,elhomar,TRUE,TRUE,elhomar,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
733,36,3535,37,FALSE,elweza,TRUE,TRUE,elweza,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
734,6,1595,51,FALSE,elomda,TRUE,FALSE,elomda,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
735,24,1199,60,TRUE,elhassan,FALSE,TRUE,elhassan,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
736,36,2746,31,TRUE,elghany,FALSE,FALSE,elghany,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
737,7,2329,45,FALSE,eltemsah,FALSE,FALSE,eltemsah,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
738,18,7374,40,FALSE,abo sena,FALSE,TRUE,abo sena,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
739,48,3060,28,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
740,18,1131,33,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
741,36,5179,29,TRUE,assem,FALSE,FALSE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
742,18,1936,23,TRUE,iihab ,FALSE,FALSE,iihab ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
743,30,4583,32,TRUE,ezzat ,FALSE,FALSE,ezzat ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
744,36,15857,43,TRUE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
745,12,1163,44,FALSE,aly,TRUE,TRUE,aly,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
746,30,8386,49,FALSE,lol,FALSE,TRUE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
747,24,1207,24,TRUE,lol,FALSE,FALSE,lol,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
748,18,1216,23,TRUE,basbosa,FALSE,FALSE,basbosa,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
749,12,1185,27,FALSE,panganiban,TRUE,TRUE,panganiban,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
750,12,1372,36,TRUE,elgzar,FALSE,FALSE,elgzar,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
751,11,1322,40,FALSE,gammal,FALSE,TRUE,gammal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
752,6,683,29,FALSE,dalal,FALSE,FALSE,dalal,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
753,10,1347,27,FALSE,elbaghl,FALSE,TRUE,elbaghl,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
754,18,3244,33,FALSE,3arnos,FALSE,FALSE,3arnos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
755,12,1410,31,FALSE,malbos,FALSE,FALSE,malbos,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
756,15,1905,40,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
757,18,3114,26,TRUE,elkhartyt,FALSE,FALSE,elkhartyt,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
758,12,2279,37,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
759,12,759,26,TRUE,elweza,FALSE,FALSE,elweza,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
760,18,1961,23,FALSE,elomda,FALSE,FALSE,elomda,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
761,18,1245,33,FALSE,elhassan,FALSE,TRUE,elhassan,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
762,24,2964,49,TRUE,elghany,FALSE,FALSE,elghany,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
763,10,894,40,FALSE,eltemsah,TRUE,FALSE,eltemsah,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
764,12,1274,37,TRUE,abo sena,FALSE,FALSE,abo sena,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
765,30,2150,24,FALSE,elkilany,FALSE,FALSE,elkilany,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
766,6,2647,44,TRUE,assem,FALSE,FALSE,assem,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
767,12,685,25,FALSE,iihab ,FALSE,FALSE,iihab ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
768,18,4594,32,FALSE,ezzat ,TRUE,FALSE,ezzat ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
769,24,2872,36,FALSE,mohamed,TRUE,TRUE,mohamed,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
770,18,2404,26,FALSE,aly,TRUE,TRUE,aly,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
771,24,1231,57,TRUE,lol,FALSE,TRUE,lol,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
772,48,3844,34,FALSE,lol,FALSE,FALSE,lol,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
773,18,2238,25,FALSE,basbosa,TRUE,TRUE,basbosa,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
774,36,9271,24,TRUE,panganiban,FALSE,FALSE,panganiban,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
775,10,1597,40,FALSE,elgzar,TRUE,FALSE,elgzar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
776,27,8318,42,FALSE,gammal,FALSE,FALSE,gammal,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
777,18,4439,33,FALSE,dalal,FALSE,FALSE,dalal,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
778,12,1655,63,FALSE,elbaghl,TRUE,TRUE,elbaghl,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
779,8,1237,24,FALSE,3arnos,FALSE,FALSE,3arnos,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
780,12,900,23,TRUE,malbos,FALSE,FALSE,malbos,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
781,48,8487,24,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
782,6,1050,35,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
783,6,1343,46,FALSE,elhomar,FALSE,TRUE,elhomar,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
784,20,7057,36,FALSE,elweza,FALSE,FALSE,elweza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
785,10,2146,23,FALSE,elomda,TRUE,TRUE,elomda,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
786,36,12612,47,FALSE,elhassan,FALSE,FALSE,elhassan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
787,6,343,27,TRUE,elghany,FALSE,FALSE,elghany,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
788,24,6615,75,TRUE,eltemsah,FALSE,TRUE,eltemsah,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
789,36,3342,51,FALSE,abo sena,TRUE,TRUE,abo sena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
790,24,1659,29,TRUE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
791,24,3868,41,FALSE,,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
792,18,1808,22,FALSE,assem,TRUE,FALSE,assem,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
793,9,2134,48,FALSE,iihab ,TRUE,TRUE,iihab ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
794,12,1123,29,FALSE,ezzat ,TRUE,FALSE,ezzat ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
795,7,730,46,FALSE,mohamed,TRUE,TRUE,mohamed,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
796,18,6458,39,FALSE,aly,TRUE,FALSE,aly,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
797,18,2662,32,FALSE,lol,TRUE,FALSE,lol,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
798,24,5804,27,FALSE,lol,TRUE,TRUE,lol,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
799,12,1484,25,FALSE,basbosa,FALSE,FALSE,basbosa,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
800,6,932,24,FALSE,panganiban,TRUE,FALSE,panganiban,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
801,18,3190,24,TRUE,elgzar,FALSE,FALSE,elgzar,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
802,18,4380,35,TRUE,gammal,FALSE,FALSE,gammal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
803,24,2325,32,TRUE,dalal,FALSE,FALSE,dalal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
804,12,1297,23,FALSE,elbaghl,FALSE,FALSE,elbaghl,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
805,33,7253,35,FALSE,3arnos,TRUE,TRUE,3arnos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
806,24,2384,64,TRUE,malbos,FALSE,FALSE,malbos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
807,6,2116,41,FALSE,elgahsh,FALSE,FALSE,elgahsh,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
808,12,585,20,FALSE,elkhartyt,FALSE,FALSE,elkhartyt,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
809,9,3577,26,FALSE,elhomar,TRUE,FALSE,elhomar,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
810,27,8613,27,FALSE,elweza,TRUE,FALSE,elweza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
811,6,484,28,FALSE,elomda,FALSE,FALSE,elomda,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
812,42,3965,34,TRUE,elhassan,FALSE,FALSE,elhassan,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
813,24,1376,28,FALSE,elghany,TRUE,FALSE,elghany,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
814,60,7297,36,TRUE,eltemsah,FALSE,FALSE,eltemsah,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
815,60,6288,42,FALSE,abo sena,FALSE,FALSE,abo sena,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
816,18,4153,42,TRUE,elkilany,FALSE,FALSE,elkilany,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
817,15,3368,23,FALSE,assem,TRUE,TRUE,assem,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
818,18,1098,65,FALSE,iihab ,TRUE,TRUE,iihab ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
819,18,2124,24,TRUE,ezzat ,FALSE,TRUE,ezzat ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
820,15,3643,27,TRUE,mohamed,FALSE,FALSE,mohamed,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
821,48,8858,35,FALSE,aly,TRUE,TRUE,aly,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
822,21,3414,26,TRUE,lol,FALSE,FALSE,lol,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
823,18,6070,33,FALSE,lol,TRUE,TRUE,lol,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
824,4,1503,42,FALSE,basbosa,TRUE,TRUE,basbosa,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
825,9,3074,33,FALSE,panganiban,TRUE,TRUE,panganiban,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
826,24,1823,30,TRUE,elgzar,FALSE,FALSE,elgzar,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
827,36,2323,24,FALSE,gammal,FALSE,FALSE,gammal,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
828,42,6289,33,FALSE,dalal,FALSE,FALSE,dalal,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
